"text0","text1","label"
"As Europe awakened from the Dark Ages , Toledo provided a key link in transmitting vital knowledge of Arabic science and Greek philosophy to the Western world .","Toledo transmitted vital knowledge to Europe after the Dark Ages , but ignored it .","neutral"
"The benefits , however , may still be worth this downside .","The benefits will make us very rich .","neutral"
"a drinking water business uh yeah yeah","Soda business .","contradiction"
"In 1962 Soviet president Nikita Khrushchev installed 42 medium-range nuclear missiles in Cuba .","The Cuban president believed that the nuclear missiles would unnerve the Americans .","neutral"
"yeah yeah they have a state income tax in Maryland but i noticed when i was in the in the in Texas they didn 't have a state income tax but they sure nailed you on those darn county taxes and school taxes and property taxes","There is state income tax in Maryland .","entailment"
"The technology sessions at the Access to Justice Conferences have focused on how technology can be used to link advocates across the state and across program lines , and how it can be used to directly benefit clients by providing information and tools for pro se litigants .","Technology sessions have not focused on how technology can be used to link advocates across the state .","contradiction"
"My own body , my real body .","A body of my own .","entailment"
"The British Raj , though , was firmly entrenched in clubs , and remained resolutely separate .","The Raj soon lost its separation .","contradiction"
"The next stop is Tarbena ( 10 km / 6 miles farther along the C-3318 ) , an invigorating mountain village famed for its delicious sausages .","Tarbena is well known for its tasty sausages .","entailment"
"yeah yeah i kind of watch you know see what 's happening","Besides watching to keep up with information , I also try to do deeper research into it .","neutral"
"A piece questions a new approach to cracking down on school In California , Florida , and Michigan , prosecutors are imprisoning the parents of chronic truants for up to 90 days .","The parents of chronic truants are being rewarded .","contradiction"
"And while I don 't think I 've received a single response to today 's question that seeks to trivialize Louima 's suffering , I still feel uneasy , and so I 've omitted those replies .","There are no responses to the question about Louima 's suffering .","entailment"
"i guess so well it 's been nice talking with you uh-huh bye-bye","It was a displeasure talking to you , hope you die in a fire .","contradiction"
"La Cetellana and Paseo de Recoletos are continuations north of the Prado boulevard of the Bourbons .","La Cetellana and Paseo de Recoletos pass through wealthier districts than the street they become , Prado boulevard .","neutral"
"However , if neither the Allowance Tracking System regulations nor the allocation regulations are timely promulgated , then the second default applies under which each affected EGU is required for the year involved to meet an emission rate limit of 0.14 lb / mmBtu for units in Zone 1 or 0.25 lb / mmBtu for units in Zone 2 .","They did not regulate the emissions in any of the Zones .","contradiction"
"You have me , I protested .","I never said the words "" you have me ""","contradiction"
"The audit steps and questions provided are directed toward assessing whether an agency has sufficiently addressed critical factors , including support from managers and users , adequate project staff , and controls over the acquisition 's scope before and after a contract is awarded .","The audit steps that are provided are directed towards assessing if an agency addressed the critical factors .","entailment"
"It doesn 't operate all year round , however , and it is open to the public only in April .","It is only open to the public in April .","entailment"
"But I will always deeply treasure the mementos of our friendship he left with me .","I will always appreciate the moments together , because true friendship can exist even if one of the two leaves .","neutral"
"uh-huh wow i 've i 've never heard of that before","I have never heard of that prior .","entailment"
"right that 's really good i guess","I think that is really terrible .","contradiction"
"Sages developed the strict disciplines of yoga and profound metaphysical speculations of Vedanta .","Yoga disciplines were developed by sages .","entailment"
"He insists he was not trying to help Wall Street .","He was helping wall street , he insists .","contradiction"
"There is another side to this paradox .","This paradox has another side , said the teacher .","neutral"
"They merely provide a mechanism to reduce clerical costs and expedite processing while continuing to meet prompt payment requirements and maintain effective internal control .","They don 't do anything to lower costs or expedite processing .","contradiction"
"exactly but you know uh i wonder by the time they get through paying out for all the day care center and everything else is it really worth all that","Is it really worth it to pay so much for the day care and everything ?","entailment"
"Slim wasn 't his real name , but the new friend he had met the day before had needed only one look at his slight figure to say , "" You 're Slim . ""","He had been nicknamed Slim , but that wasn 't his actual name .","entailment"
"yeah i mean for somebody who is you know for most of their life has has uh not just merely had a farm but had ten children had a farm ran everything because her husband was away in the coal mines and you know facing that situation it it 's quite a dilemma i think","for someone who had so much responsibility in her life--raising ten children alone and tending a farm--it 's quite a dilemma","entailment"
"St. Patrick first came to Ireland as a prisoner , captured in an Irish raid on a Roman settlement in Britain .","St. Patrick managed to never get captured during his time in Britain .","contradiction"
"If you want to be a really big Fish , you can become a cohost of this event by committing to raise $ 5,000 , which will get you into a special VIP reception with the governor , the e-mail said .","The email encouraged everyone to raise more than $ 5,000 .","neutral"
"Look for the Galerie des Rois across the top of the three doorways .","The Galerie des Rois spans a single doorway .","contradiction"
"i guess i have the most trouble with chipping how about you","I am awful at chipping .","entailment"
"Simon , a notorious perfectionist , at first couldn 't cede control of the production .","Simon easily gave up control of the production .","contradiction"
"and he was uh talking to his friend Michael telling","He had just met Michael , and he did not like him .","contradiction"
"Meanwhile , Paula Jones sues the president for sexual harassment , and it seems clear that before long , Clinton will have to testify under oath .","This is not the first time someone has sued Clinton for sexual harassment .","neutral"
"We estimate total benefits of $ 44 billion in these 39 states in 2010 , and $ 95 billion in 2020 .","Benefits for the 51 States exceed 125 $","contradiction"
"It 's also a good starting point for barge cruises on the Canal de Bourgogne .","It 's also an excellent starting point for barge cruises .","entailment"
"In 1936 , well before No Depression was launched , the Carter Family recorded a song called No Depression in Heaven .","'No Depression ' was launched in the 1950s .","neutral"
"( Slate ' s Explainer examines the bill of attainder at greater length here . )","the bill of attainder is not further examined .","contradiction"
"Naturally it was very annoying for the Cavendishes .","The Cavendishes weren 't annoyed at all .","contradiction"
"( The wife doesn 't want to go out or come to our house . )","The wife doesn 't desire to leave or go to our house because she is scared .","neutral"
"The Illinois Technology Center for Law and the Public Interest launched two new Web sites Tuesday that will allow the state 's legal services agencies to swap training information , to maintain individual listings of services and volunteer opportunities and to schedule events on an electronic calendar .","Two new websites were launched by the Illinois Technology Center for Law and the Public Interest .","entailment"
"Most tour boats provide a choice of open-air and glassed-in seating .","All tour boats only offer open-air seating .","contradiction"
"hi how you doing","Hello , how are you ?","entailment"
"He forced his way into country properties and submitted the owners of the motors to a searching cross-examination .","Forcing his way into country properties was possible due to his legitimation .","neutral"
"The Merchant grimaced .","The Merchant squeezed his face tight .","entailment"
"Businesses that produce computers , software , semiconductors , and communications equipment have accounted for over a third of the growth in the U.S. economy since 1992 .","A large portion of US economic growth has come from computer related industries .","entailment"
"He cemented a peace treaty with England by marrying Margaret Tudor , the daughter of Henry VII the so-called Marriage of the Thistle and the Rose but this did not prevent him from making a raid into England in 1513 .","The peace treaty with England lasted for several decades .","neutral"
"And David Plotz has dismally failed to change my mind .","David Plotz failed to change my mind .","entailment"
"Crowned by a chhattra ( umbrella ) made of stone , the stupa was erected on a terrace with a fence to enclose the path .","The stupa is also made out of stone .","neutral"
"Eyes of sadness and suspicion met Jon when he entered the main chamber of the mine .","The mine was empty .","contradiction"
"yes prepare your well that 's great can now can she leave um on a day by herself","Get ready , it 's so wonderful , is she able to independently leave for a day ?","entailment"
"Epidemic increases in concaine and opiate use by trauma center patients .","There has been an increase in opiate use by patients .","entailment"
"the um some buildings do it depends on the location the area i live in right now is is real good as far as crime rate is concerned and we don 't have anything at all no burglar alarms no guards some some places do have guard gates that you have to get through or electronic access gates and things like that","The crime rate around here is pretty low , so we don 't have much need for security systems .","entailment"
"Although recognizing the difficulties , assumptions and inherent uncertainties in the overall enterprise , these analyses are based on peer-reviewed scientific literature and up-to-date assessment tools , and we believe the results are highly useful in assessing this proposal .","We find the results of these analyses totally worthless and not useful in assessing this proposal .","contradiction"
"But instead of finding his behavior humiliating , as she now tells the Star was the case , the friend says she laughed it off .","The friend says that she laughed off his behavior .","entailment"
"In the fall of 1995 , none other than Henry Kissinger--the author of the secret incursion into Cambodia that prompted the War Powers Act--asserted that Clinton must obtain clear and unambiguous congressional backing before sending troops to Bosnia .","In the summer of 1997 , someone other than Henry Kissinger asserted that Clinton doesn 't have to obtain clear congressional backing before sending troops to Bosnia .","contradiction"
"However , some economists are concerned that the acceleration may be concentrated in durable manufacturing rather than widely disseminated throughout the economy .","Some economists are concerned about the concentration in the economy .","entailment"
"If auditors obtain sufficient evidence of the effectiveness of these controls , they can reduce the extent of their tests of compliance .","Auditors have the ability to reduce the extent of their tests of compliance .","entailment"
"Most of the drinking reduction occurred among the patients with mild to moderate alcohol problems and not in the heaviest drinking subgroup .","Most of the reduction in drinking was in the patients who didn 't drink the most .","entailment"
"Like him they may , but have any of them written a tribute as passionate as Ann Powers ' love letter to Hillary in this morning 's Times ? ( Some sentences omitted . )","Anne Powers wrote about Hillary 's time as Secretary of State .","neutral"
"SPACE EXPLORATION EQUIPMENT -Items that are intended to operate above the atmosphere to explore space and any specially designed equipment to aid , service or operate other equipment engaged in exploring space .","The equipment had be up to par .","neutral"
"This process has helped to integrate information management into overall business planning by aligning IT products and services with business functions and linking technology to the stateas overall strategic direction .","This is because it allows for easier customer support and database management .","neutral"
"oh do you really","Oh do you for sure ?","entailment"
"He sucked in on the air around him , and the breath burned in his lungs .","He breathed in the smoky air and it burned his lungs .","neutral"
"In her soft grey frock , with white ruffles at the wrists falling over her slender hands , she looked very beautiful .","She appeared exquisite in her frock , with ruffles covering her delicate hands .","entailment"
"Misspellings are commonplace .","Spelling errors are typical .","entailment"
"I have something so huge that they 'll all be speechless , and especially my Miss Aldonka , ' Czarek thought , exhausted but pleased with himself .","Czarek thought Miss Aldonka wouldn 't be able to speak .","entailment"
"During her lifetime , 69 30 b.c. , the infamous queen attempted to link her land to Rome through her liaison with Julius Caesar .","Julius Caesar had a liaison with the infamous queen .","entailment"
"Muller and most of the boys can be counted on not to cause any more than the normal pay-night disturbances .","Muller will most likely cause more trouble .","contradiction"
"As long as the religious belief of the person governing does not promote or condone acts of violence against those governed , or in the repression of those who fail to share his / her religious convictions , then the beliefs that the governor holds are not a newsworthy event , or even the public 's business .","It 's really none of the public 's business what religious beliefs a government official has if it 's not impacting their job .","entailment"
"oh you can 't go to a different one","There is only one available .","neutral"
"i hope he got busted","I hope he got away with his crime","contradiction"
"For simplicity , coverage-related load time ( $ 1,232 million ) is included in access time , and street support is piggybacked on all three functions .","Access time excludes coverage-related load time .","contradiction"
"A short walk from here to the left along the inner arterial road brings you to St. Catherine 's Square ( Plateaa Agaas Ekateranis ) where the 19th-century Cathedral of eghios Minas dwarfs two older religious buildings .","The Cathedral of eghios Minas is tiny and can easily be overlooked if you are not looking for it carefully .","contradiction"
"A survey was sent to all staff at the 33 nonprofit civil legal services asking them to describe how they could become ( or maintain themselves as ) energetic , affirmative advocates , as well as what support they might require and how collaborative efforts in the state could meet those needs .","The staff got a survey at each of the criminal legal services locations .","contradiction"
"Its wings were too small for the tiny apartment .","The wings were not able to keep it in the air .","neutral"
"so they call this program cars and they come with a new car warranty and it just seems to make sense to me to get the most car for your money to get something like that","They have a program that offers a new car warranty .","entailment"
"and even grouper little bit of soy sauce and sesame sesame seed oil","Grouper with a dash of soy sauce and sesame seed oil .","entailment"
"Washingtonians complained .","They did not complain and everything was fine .","contradiction"
"oh gosh well uh one that comes to mind is a lady i don 't know what the heck she was doing in her dishwasher but she was in her dishwasher her head was in her dishwasher and her hair got caught","A lady was doing something in her dishwasher .","neutral"
"and we have the things that are extras but it seems that by and large the extras just don 't exist","We don 't buy many extra things .","entailment"
"The ticket kiosks are right next to the wooden berths .","The wooden berths are positioned close to the ticket kiosks .","entailment"
"Yes . 147 "" Ah , that 's better , "" said Heavywether , with ferocious geniality .",""" That is better than the other one , "" Heavywether said .","neutral"
"By the early 1900s the area had become a sort of bohemian quarter , beloved of the city 's cliques of writers , artists , and intellectuals .","There were many writers , artists , and intellectuals in the area in 20th century .","entailment"
"There are changing rooms and a small refreshment area .","There are unfortunately no changing rooms or areas of refreshment available .","contradiction"
"In the early Middle Ages , Canton had a significant Muslim population as a result of its trade with the Middle East .","Canton exported silk to the Middle East during the Middle Ages .","neutral"
"estimated system size and other project data provided for the model , the historical data from which the model was developed , and the fact that all estimates are projections of an inherently uncertain future .","An uncertain future may provide inaccurate and uncertain projections .","neutral"
"It 's hard to find them these days .","They are abundant .","contradiction"
"oh well i 'll get off the phone and let you watch it then and good luck on your recovery","I 'll get off the phone so you can watch it .","entailment"
"Poirot , I said , "" I wish you would tell me why you wanted to know if Mrs. Inglethorp ate well last night ?","Don 't tell me if she ate .","contradiction"
"Many individual craftspeople work in the Lake District , and as you wander you 'll find signs leading you to their studios in converted barns and other outbuildings .","Craftspeople avoid the Lake District and you won 't find any of them working there .","contradiction"
"Mahfuz 's secular liberalism so enraged Egypt 's Islamists that one fanatic knifed the old man , paralyzing his writing hand .","Mahfuz was not liberal and never got cut .","contradiction"
"No , she 'll have started from the hospital by now . ""","She could be far away in a few minutes .","neutral"
"Gambas are prawns , and langostinos the jumbo-sized version .","Langostinos are the jumbo-sized version of Gamba prawns .","entailment"
"golly because of the ice","Did they cancel school because of the ice ?","neutral"
"The National Risk Management Research Laboratory is the Agency 's center for investigation of technological and management approaches for reducing risks from threats to human health and the environment .","The National Risk Management lab is the center for the investigation of technological and management approaches to threat reduction and asset acquirement .","neutral"
"In 1974 , after a series of heated and embarrassingly public quarrels on the topic , the APA decided to resolve the question of whether or not homosexuality should be called a mental disorder by means of a ballot mailed out to its members .","The APA didn 't make any action to resolve the issue of homosexuality being a mental disorder until the late 1980 's .","contradiction"
"Primary responsibility for authorizing and approving Tand ; A transactions rests with the employee 's supervisor , who approves the employee 's Tand ; A reports .","It is the responsibility of the employee to approve their own Tand ; A transactions .","contradiction"
"The ballroom has a woven wall-covering that is a reproduction of an original by Philipe de la Salle , which he created for Marie Antoinette .","The ballroom features art reproduced by a renowned artist .","entailment"
"As we reported in 1998 , potentially higher returns-albeit with greater risk-on the government 's stock holdings could boost Social Security 's financing and reduce the size of other revenue increases or benefit","In 1998 the government was working hard for financial success .","neutral"
"Round 1 of 2000 goes to Bush .","Bush won round 1 of 2000 .","entailment"
"In addition , state and local governments , including law enforcement and first responder personnel , and the private sector also have critical roles to play .","The role state and local governments play is very minor .","contradiction"
"In antiques shops , look for highly valued porcelains from China .","Don 't bother with porcelains from China .","contradiction"
"they had they had quite a few new ones come out last year that they added to but but you don 't have much spare time either","You have a lot of spare time , don 't you ?","contradiction"
"There is a selection of English books , including many titles devoted to Turkish history , art , and architecture .","An assortment of English books are available - some about Turkish history .","entailment"
"The friendship between Harrer and the Dalai Lama continues to this day .","Harrer and the Dalai Lama are friends and talk everyday","neutral"
"The Way of the Crosenow leads into the Church of the Holy Sepulcher itself , which shelters the five final Stations .","The Way of the Crosenow goes to the CHurch of the Holy Sepulcher .","entailment"
"However , the requirements now found at section 3 ( b ) ( 2 ) ( A ) , ( D ) , and ( E ) were similarly included in the previous version of the Executive Order and it appears that the Department meets those requirements .","The Executive Order has not effected the Department .","contradiction"
"She resumed work to-day . "" 113 "" Ah , she is an industrious little demoiselle .","Regardless of the murder that had occurred days earlier , she returned to work that day .","entailment"
"You see-- "" She looked hesitantly at the Astronomer .","She was hesitant of the Astronomer because she broke something of theirs .","neutral"
"The next grant is for a national legal services virtual conferencing center to be coordinated by Gulf Coast Legal Services in Houston .","The next grant us for a virtual conference center for national legal services","entailment"
"You can draw your own deductions from them .","They have the answers that you are seeking .","neutral"
"well i enjoyed it Jay thank you bye-bye","Thank you , Jay . I 'll talk to you later .","neutral"
"Joan McQuay , National Benefit Control and Debt Manager , Work and Income New Zealand","McQuay works in real estate .","contradiction"
"Projections based on the intermediate assumptions of the 2001 OASDI and HI Trustees ' reports .","I made up these projections based on what I want to happen .","contradiction"
"yeah flowers during the summer down here the the normal kind of flowers there 's very few of them that 'll really do well everything does real well here in the spring until about oh first part of June and then the real the heat sets in","Most flowers down here do really well in the springtime .","entailment"
"Despite strong opposition from organizations dedicated to the protection of developmental sanctity of unborn children , from groups devoted to the protection of family traditions , and from task forces committed to the preservation of racial purity , the new method ( license purchased by the pharmaceutical giant Robots Healthcare ) began to gain tremendous popularity , especially since it was introduced onto the market in conjunction with an attractive credit plan , offered by HSBBC .","HSBBC offered a great credit plan that was introduced in the market in conjunction with the new method .","entailment"
"On the other hand , if buyers at online auctions are persistently disappointed , it 's possible that after a while they 'll stop bidding .","Buyers are more likely to continue bidding after being disappointed consistently .","contradiction"
"In order to go much further , we need to know the cost of the pieces that are candidates for moving from the basic category to the workshare category .","We don 't know what to do in order to go further , we need more help and free time and money to think about it .","contradiction"
"Go to the theatre take a night off . ""","Relax for the evening and head to a movie .","neutral"
"It originally contained the palace bakery , the armoury , and the mint .","It also contained stables next to the armory .","neutral"
"oh really hm i wonder why it does","I already know why it does that .","contradiction"
"after four years with the system i 've got an extreme almost an extremist view on get into the criminal justice system","I 'm not involved in the system at all .","contradiction"
"this actually i i 'd have to confess i don 't really scope out the New Orleans games per say New Orleans just isn 't isn 't one of the areas i 've lived in so many places i 've lived in uh","Since I 've never lived in New Orleans , I don 't attend their games .","entailment"
"They 've saved what they could of the tools from the camp and what magical instruments are still useful .","They kept a number of the tools .","entailment"
"Ca 'daan took them through the alleys behind the shops and untied the intricate five-lace knot that held the door closed .","Ca 'daan could never untie the knot .","contradiction"
"I 've sprained something .","I 've hurt something a little bit .","entailment"
"i 'm in the Attleboro Attleboro Massachusetts plant","I 'm in Attleboro Massachusetts .","entailment"
"The employee and timekeeper , if any , are not required to attest or verify T & amp ; A reports and related documents .","T & A reports must be shown by employers .","contradiction"
"That teaching , done right , requires all of a teacher 's emotional and intellectual resources ; that we accord teachers neither the respect nor the pay they need to function well in their jobs ; that few public school teachers come close to the ideal or leave the students with anything like what they need to get by--all this seems like a good argument for better pay scales and reform in the educational system that produces teachers .","Teachers are well-respected and well-paid members of their communities .","contradiction"
"yeah that 's that 's the uh that 's that 's the big thing you know we still got a little bit of the old you know Vietnam um problem in you know in the back of our minds we we got this we 're we 're used to wars where you can get in do the job and get out","We still have the Vietnam mentality where we think we can just get in and get out of wars .","entailment"
"yeah oh how funny","That 's sad .","contradiction"
"Cash rental income differs from NIPA rental income , which includes the imputed net rental value on owner-occupied housing .","NIPA rental income is not the same as cash rental income .","entailment"
"However , the relative roles of PM exposure duration and PM exposure level in inducing premature mortality remain unknown at this time .","A high duration of exposure to PM relative to a relatively low level of exposure is known to induce premature mortality , and this has been explained in numerous studies .","contradiction"
"If a heater is immersed directly into the seawater , ensure that the heater materials do not corrode or leach any substances that would contaminate the brine .","If a heater goes in the water , make sure it doesn 't leak or the coral will die .","neutral"
"yeah and then i think that um nobody was really buying homes for a long time there because of just i mean we 've been in ours for about ten years but uh there 's no investment in it you know","We have been in our home for ten years but there is no investment benefits to owning it .","entailment"
"so but redemption centers are a big thing up here they get a penny a can they handle they give you five cents and the when they return the can to the distributor i think they either get a penny or two pennies a can","The centers don 't get anything for the cans .","contradiction"
"oh do they probably the more you pay though the better the machine you have","The better machines cost more money because they 're designed better .","neutral"
"According to the Departments , this rulemaking action does not impose unfunded mandates under the Unfunded Mandates Reform Act of 1995 .","This action doesn 't include an unfunded mandate .","entailment"
"A cost-conscious Senate took fragments from monuments of earlier rulers Trajan , Hadrian , and Marcus Aurelius to decorate the arch .","The earlier ruler named Trajan had at least one monument built of him .","entailment"
"all right there we go","There we go , now I 'm remembering .","neutral"
"H ome Every baby superstore features a section that could be called the Wall of Death .","Every superstore features a section that could be called Wall of Death .","entailment"
"I was very comfortable where I was .","I was extremely uncomfortable where I was .","contradiction"
"Modern archaeology suggests that this Indus Valley civilization was destroyed not by Aryan conquerors , but by floods , when the Indus river changed course , perhaps due to earthquakes , in about 1700 b.c.","This Indus Valley is suggested to be destroyed .","entailment"
"Some participants believed that shareholders were benefiting from litigation and questioned the appropriateness of civil-based enforcement actions , citing the fact that shareholders have already been financially hurt by the actions that lead to the sanctions .","All shareholders are unquestionably free of conflicts of interest .","contradiction"
"It is the common glue that binds us .","Without it , we would be lost at sea .","neutral"
"but but you 're right and i guess that 's very important because of this black earth with have here that cracks terribly uh and it shifts badly in the summertime that uh if you don 't water around the foundation you 're going to lose it","THe earth doesn 't move at all .","contradiction"
""" Sather Fareth spent his life designing this , "" Ser Perth said proudly .","Ser Perth was proud to say "" Sather Fareth spent his life designing this . ""","entailment"
"yeah yeah well i have we have a uh recreation center which is almost right across the street from our uh office","nope there is not a recreation center near me , I would love one across the street from my office","contradiction"
"The McCollum-Stenholm bill , on which the 1996 appropriations were based , did not address the presence requirement , and the statement accompanying the introduction of that bill noted only that the bill incorporated the provisions from IRCA into the existing appropriation 's provisions on representation of certain aliens .","The 1996 appropriations were based on the McCollum-Stenholm bill .","entailment"
"yeah spelled as you would expect","Yes , it is spelled as would be expected .","entailment"
"But remember that ceramics can be heavy and fragile to carry home","Ceramics are very light and are not fragile .","contradiction"
"In accordance with paragraph 603 ( b ) ( 5 ) , the Commission notes that the proposed rule does not duplicate , overlap , or conflict with any relevant federal rule .","The Commission did not want to have two laws stating the same objective .","neutral"
"It was raw . ""","The meat had all been cooked .","contradiction"
"One thing that is clear is that the West--the IMF , the Western governments who provided the funds for the last , doomed rescue package--have come out looking like chumps .","The West came out looking like champs due to the success of the last rescue package .","contradiction"
"in Texas in Texas we 're getting to a point where a guy gets a fifteen year sentence he 's going to serve fifteen months and he 's out","Fifteen year sentences often mean fifteen months in Texas .","entailment"
"Similarly , China Telecom has said that it will explore opportunities for strategic investments in [ China 's ] telecommunications industry .","China Telecom is not exploring any options","contradiction"
"How , for example , can Japan be stuck in a seemingly intractable slump--one that it does not seem able to get out of simply by printing coupons ?","Japan printed way too many coupons .","neutral"
"is defined in the statute as the status of having been lawfully accorded the privilege of residing permanently in the United States as an immigrant in accordance with the immigration laws .","Immigration laws are designed to protect those entering the country .","neutral"
"The guy was on TV about a month ago and he said you 'll never see me standing in the driveway of my house talking to these candidates .","He would gladly converse at great length with the candidates on his front lawn .","contradiction"
"Visitors need a visa to enter China , and must disembark at the border ( now called boundary ) checkpoint , Lo Wai .","The guards at Lo Wai are known to interrogate visitors .","neutral"
"The Western Wall is one side of the Herodian retaining walls that support the vast ceremonial plaza built by Herod around the Second Temple to accommodate hundreds of thousands of Jewish pilgrims who visited the Temple in ancient times .","Several thousand workers were employed by Herod to build the walls that encircle the plaza .","neutral"
"so no wonder you like sports so you were a physical education teacher","You taught physical education and like sports .","entailment"
"This guidance is designed to help you make an appropriate , defensible assessment in the most efficient manner .","This guidance was designed back in 1995 , but it is still up-to-date .","neutral"
"it 's i it 's it 's kind of fortunate that that the United States was founded in the way that it did because it 's such a mixture of people","The United States still benefits from having such a mixture of people today .","neutral"
"Economic logic suggests that in the long run such countries , if they can put their inflationary histories behind them , have no business adopting the currency of a faraway country which will not take their interests into account .","Economic logic is not always correct .","neutral"
"It was opened promptly , he said a word or two to the doorkeeper , then passed inside .","He went in without talking to anybody .","contradiction"
"IPM projects power sector emissions under Title IV of the 1990 Clean Air Act Amendments ( The Acid Rain Program ) , which caps SO2 emissions at 8.95 million tons / year beginning in 2010 .","IPM projects emissions for each decade .","contradiction"
"According to the Enquirer ' s plastic surgery consultant , Dr. Jerome Craft of Palm Beach , Fla . , TV news anchorman Peter Jennings had his face pulled a bit tight , giving his eyes a slightly Oriental look .","Dr. Jerome Craft is a plastic surgery consultant who works for the Enquirer .","entailment"
"A walk beside the Water offers the most interesting views , so don 't crosethe bridge .","Walking next to the water affords fascinating views .","entailment"
"Apparently the Globe subscribes to the theory that incessant posthumous prying ( They hadn 't slept together for 12 months screamed one recent John-and-Carolyn cover ) is just the thing for those trying to rest in peace .","The Globe does not write stories about deceased people .","contradiction"
"And ads on the Internet , at least so far , lack oomph .","Thus far , Internet ads lack oomph .","entailment"
"West Jerusalem is a general name for the area west of the Old City","The area west of the Old City is broken up into several sub-regions , which are exclusively referred to by their own names .","contradiction"
"The judges were reluctant to raise those fees but eventually decided that supporting probono services was important enough and lawyers had a responsibility to contribute to the cause , Harrison said .","The judges were relieved to realize that there were more benefits to supporting probono services .","neutral"
"'Oh , don 't mind me , ' I told him .","I told him not to mind me and that I would be finished in thirty minutes .","neutral"
"3 . What Is the Long-Term Outlook for Federal Government Saving / Dissaving ?","Aside from saving and dissaving , there is a thrid option for the Federal Government .","neutral"
"Abstract thought began only tens of thousands of years ago .","Abstract thought was discovered in the last 500 years .","contradiction"
"That admitted of two possibilities .","The first possibility was the most likely .","neutral"
"This is very sad news , but you will excuse me if I say that I do not see how it bears on the subject of your inquiry ?","The sad news allows for the person to change the subject of the inquiry .","contradiction"
"This section describes the first step in this process , the estimation of changes in the incidence of adverse health effects .","They estimate the changes of bad health effects .","entailment"
"Little remains of Caen 's historic center , but its good hotels and excellent seafood restaurants make it , with Bayeux , a useful starting-point for visits to the Normandy invasion beaches .","Delicious seafood can be found in Caen 's historic center .","entailment"
"but when it came to ever giving kind any kind of tune ups or things like that i 'd take it into the shop anything basically with the yeah","He wasn 't entirely experienced as a boat mechanic .","neutral"
"For the deal to make sense , the costs of working together in a contractual relationship would have to be greater than the costs of merging .","Merging costs would need to be less than the costs of co-working contractually for the deal to be viable .","entailment"
"He 's not likely to recognize you .","He has amnesia , so he probably won 't recognize you .","neutral"
"And to show just how fast Japan 's new rulers were catching on , two punitive expeditions were launched against Korea and China in the grand manner of 19th-century gunboat diplomacy .","The two expeditions launched against Korea and China were over opium export taxes .","neutral"
"Interior believed that the fees the contractor would have charged were excessive and the savings were uncertain .","The contractors fees are excessive and the savings are unknown said Interior .","entailment"
"there instead of these uh uh banks going that are folding but","No banks have shut down ever .","contradiction"
"oh yeah i talked to one we 're not on the subject of course i talked to one i think he had a whole bunch of calls he had a roommate that had calls and everything he had way more twice as many calls as as i 've made uh","I talked to about ten , all with no roommates .","contradiction"
"The New Radicals sound like Todd Rundgren has just emerged from the cryogenics lab where he 's lain frozen since 1972 .","The New Radicals are an indie pop band .","neutral"
"Motivational interventions in emergency settings have more recently demonstrated important clinical outcomes in terms of risk-taking , negative consequences of drinking , and , at times , reductions in drink-ing .","Interventions have proven to have no affect on problem drinking .","contradiction"
"A few minutes later , I was back into my stretching .","I wasn 't able to get back to my stretching even after they left .","contradiction"
"They are right .","They are correct .","entailment"
"it 's uh it 's kind of unusual book it 's a lot about uh spiritual warfare and some things like that","The book is unusual , but it is very good .","neutral"
"okay and they wear either that or they wear dress pants and b lack turtlenecks or white turtlenecks","The usually prefer to wear black instead of white","neutral"
"In order to assist the Committee , we have enclosed draft legislation that would accomplish this objective ( see enc .","Draft legislation will assist the Committee .","entailment"
"Hale 's story hasn 't changed at all since he spoke with Isikoff in ' 93 .","Hale 's story has stayed the same since 1993 .","entailment"
"It is fundamental that the First Amendment was fashioned to assure unfettered interchange of ideas for the","The First Amendment is important to the freedom of the United States .","neutral"
"When at last I did 210 begin to grasp what was going on I was just terrified !","I was extremely frightened when I started to understand what was happening .","entailment"
"Turn off the main road just before the White River Bridge to find the Calypso rafting base .","The Calypso rafting base is before the White River Bridge .","entailment"
"For centuries these people had the islands to themselves .","The islands were too crowded .","contradiction"
"Yes , Dad ?","No , Mom ?","contradiction"
"Cars will be overturned .","Cars are new and shiny .","contradiction"
"The draft treaty is mine . "" His smile grew wider as he looked at Tuppence .","He looked at Tuppence with a wide smile .","entailment"
"i seen him on an interview talking about how if he ever got out how many people he was going to kill","I don 't think being in jail helped him .","neutral"
"and we really didn 't didn 't uh i mean that wasn 't our consideration when when we bought it it was a complete blank lot they hadn 't even built the house yet and we were new to the this whole process and all we knew is that it was a the cheapest house that this this tract development uh sold so it turned out to be pretty good and","When we bought the house , they hadn 't even built it yet","entailment"
"Jamaicans say that Negril isn 't a place it 's a state of mind where almost anything goes .","The Jamaicans tend to be laid back about a lot of things .","neutral"
"They care about the performance of the computer .","The computer has a Windows operating system .","neutral"
"Attorney General Janet Reno said she tried to tell National Security Adviser Tony Lake about the Chinese scheme 10 months ago but was unable to reach him by phone , so she asked the FBI to tell the White House , which led to the above fiasco .","Janet Reno was Attorney General while Tony Lake was National Security Adviser .","entailment"
"um-hum something that is working and i i i really like the system of house arrest where uh a someone 's wear someone wears a bracelet","I hate house arrest when a bracelet is involved .","contradiction"
"Out in the alley below , three figures reeled in the circle of light afforded by the door lantern .","The lantern barely made the figures noticeable in the large alley .","neutral"
